"","obs_id","julian","jul_id","year","ndvi","lat","lon"
"453",626,273,45,2010,0.422668188810349,33.0128,-100.8331
"454",538,273,45,2010,0.368541955947876,32.4156,-100.8574
"455",655,273,45,2010,0.384861260652542,33.2029,-101.8436
"456",437,274,46,2010,0.413648724555969,31.4531,-100.4525
"457",447,274,46,2010,0.386161059141159,31.5617,-100.5383
"458",375,274,46,2010,0.342001020908356,30.723,-101.4116
"459",675,274,46,2010,0.439581543207169,33.5883,-101.4972
"460",892,274,46,2010,0.357252269983292,37.0081,-101.8902
"461",348,275,47,2010,0.367810100317001,30.4983,-100.5378
"462",525,275,47,2010,0.353157430887222,32.2846,-101.4469
"463",704,275,47,2010,0.51661080121994,33.8695,-101.5974
"464",427,275,47,2010,0.274974405765533,31.3355,-101.9586
"465",468,275,47,2010,0.263119667768478,31.8407,-102.0124
"466",366,275,47,2010,0.316278547048569,30.6835,-102.8025
"467",415,275,47,2010,0.319847673177719,31.1885,-103.0477
"468",478,276,48,2010,0.346125811338425,31.8744,-100.344
"469",642,276,48,2010,0.415489584207535,33.1103,-102.3308
"470",230,277,49,2010,0.197685733437538,29.4833,-95.1036
"471",559,277,49,2010,0.412626355886459,32.5053,-100.3054
"472",575,278,50,2010,0.411105990409851,32.6914,-97.132
"473",470,279,51,2010,0.249916359782219,31.8499,-102.3451
"474",219,280,52,2010,0.294493794441223,29.3622,-90.9324
"475",513,280,52,2010,0.456462115049362,32.1306,-97.8548
"476",403,281,53,2010,0.412871867418289,30.9325,-97.9993
"477",388,281,53,2010,0.429352581501007,30.8838,-99.5447
"478",831,282,54,2010,0.637522399425507,35.9803,-95.8082
"479",446,282,54,2010,0.418307960033417,31.5031,-97.2239
"480",190,284,55,2010,0.387346088886261,29.03,-100.97
"481",574,285,56,2010,0.460314273834229,32.6516,-98.4323
"482",159,285,56,2010,0.267091393470764,28.583,-100.2559
"483",136,286,57,2010,0.170388370752335,28.0661,-97.7524
"484",220,287,58,2010,0.386590331792831,29.3627,-100.8968
"485",47,287,58,2010,NA,25.42,-101
"486",254,288,59,2010,0.159596562385559,29.6923,-98.0683
"487",327,292,60,2010,0.584920823574066,30.2703,-89.7734
"488",118,292,60,2010,NA,27.0333,-101.7667
"489",110,292,60,2010,0.120489366352558,26.9833,-102.05
"490",138,294,61,2010,0.19047923386097,28.3097,-99.4985
"491",96,294,61,2010,0.141329005360603,25.8167,-100.0167
"492",266,295,62,2010,0.215470492839813,29.7573,-95.365
"493",76,295,62,2010,0.216207206249237,25.67,-100.32
"494",142,296,63,2010,0.397557765245438,28.4833,-100.9167
"495",227,297,64,2010,0.183501347899437,29.4693,-98.528
"496",213,308,65,2010,0.110500007867813,29.3091,-94.7821
"497",156,308,65,2010,0.30046820640564,28.53,-96.68
"498",2693,222,1,2011,0.463932454586029,45.7014,-95.0229
"499",2752,226,2,2011,0.122077755630016,46.9256,-96.8497
"500",2715,233,3,2011,0.478452324867249,45.9763,-86.7728
"501",2721,236,4,2011,0.358082503080368,46.1951,-94.5706
"502",2551,236,4,2011,0.517270267009735,44.9155,-97.1701
"503",2650,237,5,2011,0.440459042787552,45.3197,-92.6963
"504",2712,239,6,2011,0.401787310838699,45.9269,-86.9671
"505",2556,239,6,2011,0.519796669483185,44.9211,-94.1943
"506",2345,239,6,2011,0.670551061630249,44.12,-97.2181
"507",2495,240,7,2011,0.529974460601807,44.7212,-94.8225
"508",2520,240,7,2011,0.551271498203278,44.8049,-95.0577
"509",2460,240,7,2011,0.626899182796478,44.5394,-95.1169
"510",2603,240,7,2011,0.56231278181076,45.1518,-96.6069
"511",2467,241,8,2011,0.630039274692535,44.5468,-94.7438
"512",2457,242,9,2011,0.527391910552979,44.5292,-94.1513
"513",2470,242,9,2011,0.646503984928131,44.5866,-94.5615
"514",2523,243,10,2011,0.456008911132812,44.8553,-94.0707
"515",2604,243,10,2011,0.289719521999359,45.1536,-98.68
"516",2088,245,11,2011,0.638354063034058,43.1765,-95.4934
"517",2667,245,11,2011,0.544644415378571,45.5422,-96.0556
"518",1774,245,11,2011,0.66478306055069,41.966,-96.4507
"519",1988,245,11,2011,0.637186646461487,42.8914,-96.926
"520",1320,245,11,2011,NA,40.5551,-98.3687
"521",1767,246,12,2011,0.680989503860474,41.9078,-95.2665
"522",2707,246,12,2011,0.24803115427494,45.8781,-96.7127
"523",1258,246,12,2011,0.353847682476044,40.132,-96.9727
"524",1371,247,13,2011,0.630803406238556,40.8186,-82.9758
"525",2296,247,13,2011,0.674503564834595,43.9836,-96.8133
"526",1415,247,13,2011,0.174507915973663,40.9595,-97.7689
"527",2232,247,13,2011,0.473671704530716,43.7747,-99.1721
"528",2606,249,14,2011,NA,45.155,-85.2769
"529",1050,249,14,2011,0.607536494731903,38.7233,-88.8239
"530",2463,249,14,2011,0.626692593097687,44.5436,-94.3735
"531",1577,249,14,2011,0.16613195836544,41.4342,-96.0278
"532",2264,250,15,2011,0.368278831243515,43.8819,-88.2859
"533",1932,250,15,2011,0.53343802690506,42.6166,-98.6178
"534",1278,250,15,2011,0.134567320346832,40.2019,-100.6257
"535",989,252,16,2011,0.345732033252716,38.217,-97.8119
"536",1088,253,17,2011,0.489354997873306,38.9255,-95.2355
"537",2465,254,18,2011,0.518717527389526,44.5462,-93.9533
"538",2152,254,18,2011,0.635517656803131,43.4227,-95.7418
"539",1900,255,19,2011,0.140101924538612,42.4579,-81.6964
"540",1064,255,19,2011,0.199988931417465,38.8056,-98.8584
"541",2294,256,20,2011,0.327759951353073,43.9667,-78.1667
"542",2369,256,20,2011,0.21601091325283,44.2556,-83.4461
"543",1314,256,20,2011,0.25736927986145,40.5215,-94.1747
"544",1134,256,20,2011,0.180324748158455,39.2365,-99.2779
"545",1873,257,21,2011,0.160513460636139,42.2966,-81.8894
"546",1777,257,21,2011,0.27342477440834,41.9666,-82.5166
"547",805,258,22,2011,0.33240795135498,35.6748,-90.006
"548",938,259,23,2011,0.330146074295044,37.6427,-97.5407
"549",908,259,23,2011,NA,37.1774,-101.9505
"550",2207,261,24,2011,NA,43.7,-79.4167
"551",712,261,24,2011,0.143862500786781,33.9512,-98.4599
"552",545,261,24,2011,0.142386302351952,32.4809,-99.6825
"553",2043,262,25,2011,NA,43.0589,-88.0261
"554",1070,262,25,2011,0.496371775865555,38.8987,-95.6965
"555",832,262,25,2011,0.443295747041702,35.9803,-95.8082
"556",779,262,25,2011,0.39127191901207,35.4733,-97.266
"557",756,262,25,2011,0.159712195396423,35.1057,-97.6161
"558",858,262,25,2011,0.290591478347778,36.3866,-97.8158
"559",886,262,25,2011,0.313597828149796,36.902,-98.294
"560",852,263,26,2011,0.364909082651138,36.1829,-97.0593
"561",776,263,26,2011,0.278590559959412,35.4326,-97.5242
"562",826,263,26,2011,0.196935817599297,35.9139,-98.0227
"563",874,263,26,2011,0.23007944226265,36.6537,-98.6011
"564",2228,264,27,2011,NA,43.74,-79.37
"565",887,264,27,2011,0.469222158193588,36.9332,-95.9217
"566",673,264,27,2011,0.145714342594147,33.587,-101.8523
"567",821,265,28,2011,0.220183789730072,35.9108,-98.7163
"568",1820,266,29,2011,0.253505647182465,42.1,-82.45
"569",1440,266,29,2011,0.557960987091064,41.0354,-84.6328
"570",803,267,30,2011,0.444833189249039,35.655,-97.3266
"571",717,267,30,2011,0.175102084875107,34.0295,-97.8751
"572",633,267,30,2011,NA,33.0655,-98.6339
"573",376,267,30,2011,0.17609329521656,30.723,-101.4116
"574",587,269,31,2011,NA,32.7538,-98.8714
"575",345,270,32,2011,0.257998377084732,30.4894,-99.772
"576",450,270,32,2011,0.264092057943344,31.5704,-100.5212
"577",608,271,33,2011,NA,32.8848,-98.5246
"578",421,271,33,2011,0.215517640113831,31.2351,-99.8521
"579",349,272,34,2011,0.203333616256714,30.4983,-100.5378
"580",367,272,34,2011,0.148848757147789,30.6835,-102.8025
"581",272,272,34,2011,0.132160365581512,29.8362,-103.5599
"582",630,273,35,2011,0.444655627012253,33.0486,-91.5785
"583",334,273,35,2011,0.298112690448761,30.3176,-99.225
"584",471,274,36,2011,0.126154750585556,31.8499,-102.3451
"585",301,274,36,2011,0.17551788687706,30.0216,-103.0167
"586",275,275,37,2011,0.313659727573395,29.8509,-100.8828
"587",373,275,37,2011,0.144493222236633,30.7075,-103.9154
"588",377,275,37,2011,0.151516169309616,30.7259,-104.4516
"589",111,276,38,2011,0.195965275168419,26.9833,-102.05
"590",472,276,38,2011,0.12700080871582,31.8633,-102.3656
"591",605,277,39,2011,0.179080665111542,32.833,-97.4641
"592",465,277,39,2011,0.166489765048027,31.7638,-99.8986
"593",644,278,40,2011,0.237985953688622,33.1575,-96.8296
"594",464,278,40,2011,0.161696746945381,31.7268,-103.1818
"595",597,279,41,2011,0.296004384756088,32.7876,-96.7995
"596",649,280,42,2011,0.271671503782272,33.1976,-96.6153
"597",572,280,42,2011,0.26904308795929,32.6454,-97.1558
"598",514,283,43,2011,0.276800334453583,32.1306,-97.8548
"599",667,284,44,2011,0.192091405391693,33.4448,-96.7432
"600",221,284,44,2011,0.233164310455322,29.3627,-100.8968
"601",402,286,45,2011,0.256962358951569,30.9301,-97.5569
"602",413,286,45,2011,0.256844460964203,31.1063,-98.2298
"603",333,286,45,2011,0.311266601085663,30.3154,-98.9137
"604",1868,287,46,2011,0.434390306472778,42.2167,-82.8833
"605",280,287,46,2011,0.295257210731506,29.8871,-97.8301
"606",267,287,46,2011,0.361646860837936,29.7675,-98.4543
"607",312,288,47,2011,0.211919412016869,30.1519,-101.1153
"608",2113,289,48,2011,NA,43.2476,-88.0008
"609",182,289,48,2011,0.250647455453873,28.9581,-100.392
"610",343,290,49,2011,0.48493093252182,30.4492,-95.489
"611",137,290,49,2011,0.359780102968216,28.2333,-97.0189
"612",73,290,49,2011,0.307754427194595,25.6667,-100.3
"613",77,290,49,2011,0.293733358383179,25.67,-100.32
"614",48,290,49,2011,0.200703725218773,25.42,-101
"615",134,291,50,2011,0.244769662618637,27.9429,-97.2922
"616",594,292,51,2011,0.377832889556885,32.7742,-91.7094
"617",337,294,52,2011,0.447041094303131,30.37,-95.82
"618",228,298,53,2011,0.279825478792191,29.4693,-98.528
"619",176,300,54,2011,0.368318498134613,28.8024,-95.8961
"620",153,301,55,2011,0.290177255868912,28.5289,-96.6789
"621",121,301,55,2011,0.280831128358841,27.319,-97.8836
"622",195,305,56,2011,0.309045761823654,29.1536,-98.2125
"623",2405,235,1,2012,0.52934592962265,44.3286,-96.6425
"624",2552,235,1,2012,0.480935543775558,44.9155,-97.1701
"625",2654,237,2,2012,0.632415950298309,45.326,-94.9474
"626",2492,238,3,2012,0.688600420951843,44.7176,-94.4367
"627",2694,238,3,2012,0.640321433544159,45.7014,-95.0229
"628",2381,239,4,2012,0.62940388917923,44.3,-76.4667
"629",2602,240,5,2012,0.669668138027191,45.13,-92.53
"630",2273,242,6,2012,0.53325891494751,43.9,-78.85
"631",1818,244,7,2012,0.336420476436615,42.0654,-92.9359
"632",2089,244,7,2012,0.630605220794678,43.1765,-95.4934
"633",1627,249,8,2012,0.494501084089279,41.5134,-83.5797
"634",2468,252,9,2012,0.566774606704712,44.5667,-80.9333
"635",2376,252,9,2012,0.358473032712936,44.2794,-83.4903
"636",1443,252,9,2012,0.191746413707733,41.0561,-86.6605
"637",1939,253,10,2012,0.673290312290192,42.6667,-81.2167
"638",1808,254,11,2012,0.438573569059372,42.023,-97.4629
"639",1413,257,12,2012,0.455489128828049,40.9386,-83.8223
"640",2002,258,13,2012,0.551858603954315,42.9833,-81.2333
"641",1778,262,14,2012,0.299828916788101,41.9666,-82.5166
"642",1051,262,14,2012,0.201123103499413,38.7233,-88.8239
"643",958,262,14,2012,0.15717114508152,37.8907,-96.3725
"644",777,264,15,2012,0.206274718046188,35.4326,-97.5242
"645",1936,266,16,2012,0.624527335166931,42.65,-80.8167
"646",2001,268,17,2012,0.538258016109467,42.9333,-79.3833
"647",827,268,17,2012,0.322532564401627,35.9139,-98.0227
"648",546,272,18,2012,0.116555586457253,32.4809,-99.6825
"649",607,273,19,2012,0.125206142663956,32.8601,-97.3639
"650",588,273,19,2012,0.177051067352295,32.7538,-98.8714
"651",609,273,19,2012,0.130237996578217,32.8932,-99.6936
"652",451,278,20,2012,0.217058390378952,31.5704,-100.5212
"653",595,279,21,2012,0.366043895483017,32.7742,-91.7094
"654",364,279,21,2012,0.267589420080185,30.677,-99.576
"655",204,282,22,2012,0.318017989397049,29.2542,-98.6208
"656",217,282,22,2012,0.19708263874054,29.35,-100.4176
"657",393,283,23,2012,0.154944896697998,30.8974,-100.5382
"658",914,284,24,2012,NA,37.2153,-93.295
"659",512,286,25,2012,0.125514850020409,32.13,-97.855
"660",353,286,25,2012,0.127860501408577,30.5428,-98.3552
"661",341,288,26,2012,0.301543682813644,30.4082,-99.5791
"662",172,288,26,2012,0.18902862071991,28.7217,-100.5
"663",60,291,27,2012,0.211586803197861,25.5742,-100.1464
"664",351,296,28,2012,0.156798377633095,30.5064,-98.8186
"665",181,297,29,2012,0.15946763753891,28.95,-100.588
"666",215,297,29,2012,0.176711350679398,29.324,-100.9316
"667",6,299,30,2012,0.357551604509354,23.4167,-99.3833
"668",154,301,31,2012,0.209081768989563,28.5289,-96.6789
"669",143,303,32,2012,0.158580273389816,28.4918,-100.9195
"670",209,303,32,2012,0.178345188498497,29.3,-100.96
"671",49,303,32,2012,0.141213312745094,25.42,-101
"672",15,311,33,2012,0.378125011920929,23.7333,-99.1333
"673",2548,241,1,2013,0.63272899389267,44.9073,-94.4288
"674",2553,243,2,2013,0.205804511904716,44.9155,-97.1701
"675",2561,245,3,2013,0.318421244621277,44.9975,-92.3289
"676",1983,245,3,2013,0.579762578010559,42.8197,-93.4391
"677",2177,245,3,2013,0.579178154468536,43.5464,-96.7267
"678",2651,246,4,2013,0.322116762399673,45.3197,-92.6963
"679",2368,247,5,2013,NA,44.2555,-83.4461
"680",2047,249,6,2013,0.709561169147491,43.0862,-91.4233
"681",1629,249,6,2013,0.673115313053131,41.5225,-96.4978
"682",1821,252,7,2013,NA,42.1,-82.45
"683",1946,253,8,2013,0.314247041940689,42.6865,-92.6136
"684",2406,253,8,2013,0.607168555259705,44.3286,-96.6425
"685",2559,254,9,2013,0.286464601755142,44.9527,-92.4604
"686",1819,254,9,2013,0.601288616657257,42.0654,-92.9359
"687",2090,254,9,2013,0.719883918762207,43.1765,-95.4934
"688",1052,256,10,2013,0.566478967666626,38.7233,-88.8239
"689",1010,256,10,2013,0.622893691062927,38.4295,-91.0504
"690",1165,256,10,2013,0.672053694725037,39.5964,-95.0637
"691",1850,257,11,2013,0.659389138221741,42.167,-92.3576
"692",888,261,12,2013,0.221311330795288,36.9523,-101.0261
"693",970,264,13,2013,0.424385845661163,38.1302,-97.5369
"694",1014,267,14,2013,0.617446064949036,38.4779,-95.2824
"695",793,269,15,2013,0.440055727958679,35.5525,-97.9626
"696",1008,270,16,2013,0.621151804924011,38.4151,-95.2586
"697",769,271,17,2013,0.386674106121063,35.3901,-97.3882
"698",770,272,18,2013,0.387633919715881,35.3915,-97.3706
"699",1111,273,19,2013,0.565553724765778,39.0058,-95.9516
"700",768,273,19,2013,0.386678695678711,35.39,-97.388
"701",1779,274,20,2013,NA,41.9666,-82.5166
"702",1815,274,20,2013,NA,42.05,-82.6
"703",1110,274,20,2013,0.607549071311951,39.0024,-95.2315
"704",767,274,20,2013,0.386659294366837,35.3896,-97.3876
"705",780,275,21,2013,0.381087720394135,35.4733,-97.266
"706",610,275,21,2013,0.13751694560051,32.8932,-99.6936
"707",515,278,22,2013,0.117319233715534,32.1306,-97.8548
"708",342,279,23,2013,0.122775703668594,30.4082,-99.5791
"709",2114,280,24,2013,0.437494665384293,43.2476,-88.0008
"710",643,280,24,2013,0.170201152563095,33.1131,-97.0057
"711",591,280,24,2013,0.169301986694336,32.7583,-97.3279
"712",405,280,24,2013,0.137013107538223,30.9864,-98.6551
"713",584,281,25,2013,0.174906939268112,32.7329,-96.4507
"714",389,281,25,2013,0.262358844280243,30.8838,-99.5447
"715",540,282,26,2013,0.163170635700226,32.4342,-97.6654
"716",306,283,27,2013,0.106799997389317,30.0339,-99.0916
"717",370,283,27,2013,0.178579390048981,30.7033,-99.243
"718",620,284,28,2013,0.154790356755257,32.9616,-96.8978
"719",391,284,28,2013,0.234685733914375,30.8918,-99.831
"720",244,285,29,2013,0.14546275138855,29.5674,-99.5683
"721",277,287,30,2013,0.156326055526733,29.8636,-98.6753
"722",147,291,31,2013,0.142341777682304,28.5128,-100.5273
"723",7,292,32,2013,0.139899998903275,23.4167,-99.3833
"724",386,292,32,2013,0.257239162921906,30.8692,-99.5286
"725",276,292,32,2013,0.171077966690063,29.8509,-100.8828
"726",324,293,33,2013,0.132785022258759,30.2304,-97.7144
"727",9,294,34,2013,0.139899998903275,23.4515,-99.4733
"728",70,294,34,2013,0.266323536634445,25.65,-100.0833
"729",53,294,34,2013,0.132035300135612,25.4333,-100.1333
"730",29,295,35,2013,0.15086741745472,24.85,-99.5667
"731",144,295,35,2013,0.185743451118469,28.4918,-100.9195
"732",50,295,35,2013,0.181478813290596,25.42,-101
"733",129,295,35,2013,0.106700003147125,27.86,-101.12
"734",12,296,36,2013,NA,23.6667,-100.1667
"735",278,297,37,2013,0.164284214377403,29.8752,-98.2625
"736",303,300,38,2013,0.143687665462494,30.0265,-98.7373
"737",250,302,39,2013,0.175210267305374,29.6047,-98.9431
"738",61,304,40,2013,0.161361113190651,25.5742,-100.1464
"739",2554,235,1,2014,0.750066101551056,44.9155,-97.1701
"740",2652,236,2,2014,0.797569990158081,45.3197,-92.6963
"741",2754,236,2,2014,0.787688314914703,47.0189,-96.9469
"742",2082,239,3,2014,0.196829900145531,43.1667,-79.25
"743",2343,239,3,2014,0.778066575527191,44.1168,-93.9981
"744",2040,240,4,2014,0.593491792678833,43.0495,-88.0076
"745",2741,240,4,2014,0.708358407020569,46.7086,-96.3353
"746",2750,240,4,2014,0.747465431690216,46.9237,-96.7141
"747",2091,241,5,2014,0.859842836856842,43.1765,-95.4934
"748",2579,241,5,2014,0.724271595478058,45.0081,-96.9448
"749",2608,242,6,2014,0.784736633300781,45.1813,-92.5502
"750",2584,242,6,2014,0.854240655899048,45.0386,-95.5575
"751",2558,243,7,2014,0.748279571533203,44.9383,-93.7177
"752",2722,243,7,2014,0.823051810264587,46.2395,-96.9479
"753",2605,243,7,2014,0.722332537174225,45.1536,-98.68
"754",2481,244,8,2014,0.825331807136536,44.6441,-90.0083
"755",2524,244,8,2014,0.788502395153046,44.8995,-90.3108
"756",2258,245,9,2014,0.841128408908844,43.8045,-93.8276
"757",2456,245,9,2014,0.811509013175964,44.5283,-93.9077
"758",2599,245,9,2014,0.749314904212952,45.1075,-97.0239
"759",2624,246,10,2014,0.728197574615479,45.2,-93.6667
"760",2365,246,10,2014,0.812933623790741,44.2361,-96.4812
"761",2260,246,10,2014,0.833978772163391,43.8049,-96.7707
"762",2471,247,11,2014,0.795197129249573,44.5873,-96.5466
"763",2201,247,11,2014,0.77347069978714,43.6293,-96.5912
"764",2128,247,11,2014,0.832625091075897,43.3014,-96.8651
"765",2050,247,11,2014,0.762137174606323,43.0903,-98.2523
"766",2290,248,12,2014,0.13652990758419,43.9172,-78.5897
"767",2428,248,12,2014,0.81850254535675,44.4092,-88.7669
"768",2093,248,12,2014,0.790829062461853,43.1893,-90.0691
"769",2084,248,12,2014,0.794817984104156,43.1761,-93.3668
"770",2202,248,12,2014,0.816457867622375,43.674,-94.5543
"771",2366,248,12,2014,0.808604419231415,44.2393,-96.5496
"772",1987,248,12,2014,0.774344861507416,42.8859,-97.4568
"773",2583,249,13,2014,0.217808350920677,45.0333,-75.4
"774",2430,249,13,2014,0.685382127761841,44.4191,-89.5344
"775",2482,249,13,2014,0.768315851688385,44.6852,-92.8828
"776",1442,250,14,2014,0.273639887571335,41.038,-84.0472
"777",1947,250,14,2014,0.763946950435638,42.6865,-92.6136
"778",2557,250,14,2014,0.746705234050751,44.93,-93.71
"779",2179,250,14,2014,0.845853507518768,43.5867,-93.8279
"780",1851,251,15,2014,0.794597148895264,42.167,-92.3576
"781",2175,251,15,2014,0.848748624324799,43.5432,-93.7082
"782",1874,251,15,2014,0.86886727809906,42.2979,-96.7083
"783",2048,252,16,2014,0.802483260631561,43.0862,-91.4233
"784",2261,253,17,2014,0.730283737182617,43.8154,-82.7571
"785",2204,254,18,2014,0.194820389151573,43.6944,-79.2585
"786",1780,254,18,2014,0.484629839658737,41.9666,-82.5166
"787",1630,254,18,2014,0.320266872644424,41.5342,-83.1247
"788",2293,255,19,2014,0.139389395713806,43.95,-78.3
"789",1677,255,19,2014,0.152999997138977,41.6531,-82.8175
"790",1584,255,19,2014,0.781476140022278,41.4696,-96.5171
"791",2208,256,20,2014,0.155921995639801,43.7,-79.4167
"792",1581,256,20,2014,0.294365644454956,41.4551,-82.1612
"793",1447,256,20,2014,0.263933151960373,41.089,-84.5876
"794",1816,257,21,2014,0.382317692041397,42.05,-82.6
"795",1135,257,21,2014,0.553367733955383,39.2365,-99.2779
"796",2003,258,22,2014,0.23507471382618,42.9833,-81.2333
"797",1294,258,22,2014,0.788537561893463,40.3071,-94.8704
"798",1065,258,22,2014,0.561846554279327,38.8056,-98.8584
"799",1869,259,23,2014,0.229599520564079,42.2167,-82.8833
"800",2370,259,23,2014,0.76055771112442,44.2556,-83.4461
"801",1709,259,23,2014,0.831991374492645,41.7319,-92.4159
"802",992,259,23,2014,0.582459986209869,38.391,-98.8286
"803",971,261,24,2014,0.608580589294434,38.1302,-97.5369
"804",1197,262,25,2014,0.350495964288712,39.7714,-88.0177
"805",929,262,25,2014,0.368873059749603,37.5627,-101.6893
"806",893,263,26,2014,0.442050367593765,37.0433,-100.9281
"807",1940,264,27,2014,0.50849986076355,42.6667,-81.2167
"808",1112,264,27,2014,0.613327324390411,39.024,-94.6688
"809",884,264,27,2014,0.413547277450562,36.8748,-100.8374
"810",850,265,28,2014,NA,36.115,-98.5564
"811",956,267,29,2014,0.492350965738297,37.8245,-99.9332
"812",894,268,30,2014,0.398903876543045,37.072,-97.88
"813",1308,269,31,2014,0.533727288246155,40.4852,-86.9813
"814",1054,271,32,2014,0.692744433879852,38.7931,-94.913
"815",1047,272,33,2014,0.778277277946472,38.7114,-94.41
"816",1090,272,33,2014,0.617810308933258,38.982,-94.671
"817",1022,273,34,2014,0.760576665401459,38.5677,-94.6762
"818",723,274,35,2014,NA,34.2135,-97.1741
"819",598,275,36,2014,0.267459154129028,32.7876,-96.7995
"820",657,275,36,2014,0.494126588106155,33.2863,-96.9912
"821",452,275,36,2014,0.158839076757431,31.5704,-100.5212
"822",593,276,37,2014,0.31835874915123,32.7697,-96.6122
"823",619,276,37,2014,0.204627156257629,32.9572,-97.1192
"824",516,276,37,2014,0.154115363955498,32.1306,-97.8548
"825",698,276,37,2014,NA,33.8406,-98.5569
"826",523,277,38,2014,0.188206598162651,32.2731,-97.4746
"827",603,277,38,2014,0.313738763332367,32.8299,-97.7114
"828",530,277,38,2014,NA,32.3984,-97.7497
"829",445,277,38,2014,0.210219457745552,31.5021,-99.8935
"830",873,278,39,2014,NA,36.6417,-93.2169
"831",650,278,39,2014,0.276091903448105,33.1976,-96.6153
"832",541,278,39,2014,0.21728578209877,32.4788,-97.0057
"833",410,278,39,2014,0.252677708864212,31.0626,-99.3366
"834",570,279,40,2014,0.239113837480545,32.6223,-96.7933
"835",573,279,40,2014,0.224304512143135,32.6454,-97.1558
"836",1768,280,41,2014,0.619218707084656,41.9092,-82.5087
"837",2115,280,41,2014,0.71797388792038,43.2476,-88.0008
"838",699,280,41,2014,NA,33.8407,-98.5563
"839",869,281,42,2014,NA,36.504,-93.2238
"840",631,281,42,2014,0.230707332491875,33.056,-96.7334
"841",645,281,42,2014,0.283596128225327,33.1777,-97.295
"842",322,281,42,2014,0.436018913984299,30.2145,-97.8588
"843",547,281,42,2014,0.255764096975327,32.4809,-99.6825
"844",390,282,43,2014,0.265748471021652,30.8838,-99.5447
"845",385,283,44,2014,0.238846480846405,30.8593,-98.8173
"846",362,284,45,2014,0.225467771291733,30.6494,-98.6884
"847",461,285,46,2014,0.28723606467247,31.6817,-96.4811
"848",434,285,46,2014,0.20068047940731,31.402,-97.2255
"849",355,285,46,2014,0.350435137748718,30.5565,-98.2346
"850",628,286,47,2014,0.1905198097229,33.03,-96.97
"851",191,286,47,2014,0.435190856456757,29.0939,-97.1907
"852",372,286,47,2014,0.284577459096909,30.7035,-97.3169
"853",325,286,47,2014,0.365896254777908,30.2304,-97.7144
"854",702,287,48,2014,0.127864077687263,33.8454,-94.7754
"855",201,288,49,2014,0.38414654135704,29.2097,-99.7862
"856",314,289,50,2014,0.284759104251862,30.1658,-97.6017
"857",112,289,50,2014,0.205948501825333,26.9861,-102.0664
"858",218,290,51,2014,0.30050727725029,29.35,-100.4176
"859",511,291,52,2014,0.462217956781387,32.1016,-96.1978
"860",216,291,52,2014,0.438847333192825,29.3408,-99.8913
"861",148,291,52,2014,0.220292463898659,28.5128,-100.5273
"862",394,291,52,2014,0.136164933443069,30.8974,-100.5382
"863",288,293,53,2014,0.23973274230957,29.9,-98.6415
"864",169,293,53,2014,0.198389545083046,28.7,-100.523
"865",592,294,54,2014,0.18031556904316,32.7583,-97.3279
"866",304,295,55,2014,0.322788417339325,30.0265,-98.7373
"867",241,295,55,2014,0.480103671550751,29.5047,-99.6848
"868",531,296,56,2014,NA,32.4,-97.79
"869",294,296,56,2014,0.285318791866302,29.9845,-99.551
"870",183,296,56,2014,0.2409328520298,28.9581,-100.392
"871",635,297,57,2014,0.280161947011948,33.09,-96.64
"872",529,297,57,2014,NA,32.39,-97.81
"873",435,297,57,2014,0.295264542102814,31.4027,-98.0811
"874",606,298,58,2014,0.1640864610672,32.8331,-96.9719
"875",392,298,58,2014,0.322456777095795,30.8918,-99.831
"876",125,300,59,2014,0.189647153019905,27.7833,-101.1333
"877",229,301,60,2014,0.268255293369293,29.4693,-98.528
"878",107,304,61,2014,0.12559999525547,26.91,-101.42
"879",51,307,62,2014,0.202156975865364,25.42,-101
"880",30,311,63,2014,0.412951558828354,24.85,-99.5667
"881",71,311,63,2014,0.205145478248596,25.65,-100.0833
"882",2742,226,1,2015,0.368607670068741,46.7086,-96.3353
"883",2653,231,2,2015,0.147132650017738,45.3197,-92.6963
"884",2407,231,2,2015,0.547250092029572,44.3286,-96.6425
"885",2049,233,3,2015,0.140783488750458,43.0862,-91.4233
"886",2661,233,3,2015,0.156475752592087,45.499,-95.8091
"887",2555,233,3,2015,0.653986275196075,44.9155,-97.1701
"888",2466,235,4,2015,0.208026170730591,44.5462,-93.9533
"889",2497,236,5,2015,0.147879049181938,44.7316,-92.5799
"890",2158,236,5,2015,0.201786622405052,43.4559,-93.2697
"891",2404,236,5,2015,0.223994418978691,44.3236,-93.958
"892",2344,237,6,2015,0.189085677266121,44.1168,-93.9981
"893",2601,238,7,2015,0.154099479317665,45.11,-92.55
"894",2259,238,7,2015,0.132830381393433,43.8045,-93.8276
"895",2585,239,8,2015,0.171237200498581,45.07,-93.3
"896",2458,239,8,2015,0.26434737443924,44.5292,-94.1513
"897",2464,239,8,2015,0.214760512113571,44.5436,-94.3735
"898",2593,240,9,2015,0.154150143265724,45.1,-92.55
"899",1441,241,10,2015,NA,41.0354,-84.6328
"900",2655,241,10,2015,0.143847584724426,45.358,-92.3539
"901",2607,241,10,2015,0.645441174507141,45.1645,-98.0129
"902",2496,242,11,2015,0.125157028436661,44.7228,-89.0667
"903",1710,242,11,2015,0.507571697235107,41.7321,-92.7658
"904",2499,242,11,2015,0.186249673366547,44.7569,-93.5101
"905",2455,243,12,2015,0.164183169603348,44.5196,-92.5462
