"","ID","ppt","date","tmean","lat","lon","year"
"5601",115,0,2010-10-09,18.4730014801025,39.3669,-74.4357,2010
"5602",1836,0,2010-10-09,19.7540016174316,35.9803,-95.8082,2010
"5603",2090,0,2010-10-09,19.6180000305176,31.5031,-97.2239,2010
"5604",2220,0,2010-10-09,20.8920001983643,28.0661,-97.7524,2010
"5605",2264,0,2010-10-09,20.2120018005371,30.9325,-97.9993,2010
"5606",2341,0,2010-10-09,19.6500015258789,32.6516,-98.4323,2010
"5607",2543,0,2010-10-09,17.5040016174316,30.8838,-99.5447,2010
"5608",2681,0,2010-10-09,21.2200012207031,28.583,-100.2559,2010
"5609",2873,0,2010-10-09,21.113000869751,29.3627,-100.8968,2010
"5610",2894,NA,2010-10-09,NA,29.03,-100.97,2010
"5611",2903,NA,2010-10-09,NA,25.42,-101,2010
"5612",48,0,2010-10-08,13.831000328064,40.8837,-72.5313,2010
"5613",66,0.00300000002607703,2010-10-08,15.3510007858276,40.6529,-73.1221,2010
"5614",108,0,2010-10-08,16.0930004119873,39.6067,-74.2089,2010
"5615",115,0,2010-10-08,17.3360004425049,39.3669,-74.4357,2010
"5616",1194,0,2010-10-08,20.0410003662109,29.3622,-90.9324,2010
"5617",1836,0,2010-10-08,20.351001739502,35.9803,-95.8082,2010
"5618",2090,0,2010-10-08,18.818000793457,31.5031,-97.2239,2010
"5619",2220,0,2010-10-08,20.4720001220703,28.0661,-97.7524,2010
"5620",2236,0,2010-10-08,18.7950000762939,32.1306,-97.8548,2010
"5621",2264,0,2010-10-08,19.5090007781982,30.9325,-97.9993,2010
"5622",2341,0,2010-10-08,19.8500003814697,32.6516,-98.4323,2010
"5623",2543,0,2010-10-08,17.8490009307861,30.8838,-99.5447,2010
"5624",2681,0,2010-10-08,20.4620018005371,28.583,-100.2559,2010
"5625",2894,NA,2010-10-08,NA,29.03,-100.97,2010
"5626",3078,NA,2010-10-08,NA,28.9789,-102.6688,2010
"5627",48,1.35099995136261,2010-10-07,13.6470003128052,40.8837,-72.5313,2010
"5628",66,0,2010-10-07,14.2280006408691,40.6529,-73.1221,2010
"5629",108,0,2010-10-07,13.9340009689331,39.6067,-74.2089,2010
"5630",115,0.150999993085861,2010-10-07,14.1440010070801,39.3669,-74.4357,2010
"5631",1194,0,2010-10-07,18.6570014953613,29.3622,-90.9324,2010
"5632",1836,0,2010-10-07,16.4020004272461,35.9803,-95.8082,2010
"5633",2090,0,2010-10-07,17.2800006866455,31.5031,-97.2239,2010
"5634",2236,0,2010-10-07,16.9890003204346,32.1306,-97.8548,2010
"5635",2264,0,2010-10-07,18.5030002593994,30.9325,-97.9993,2010
"5636",2341,0,2010-10-07,18.3150005340576,32.6516,-98.4323,2010
"5637",2543,0,2010-10-07,17.976001739502,30.8838,-99.5447,2010
"5638",2681,0,2010-10-07,20.3980007171631,28.583,-100.2559,2010
"5639",2894,NA,2010-10-07,NA,29.03,-100.97,2010
"5640",3059,0,2010-10-07,19.5360012054443,31.8499,-102.3451,2010
"5641",3078,NA,2010-10-07,NA,28.9789,-102.6688,2010
"5642",48,1.42700004577637,2010-10-06,15.0180006027222,40.8837,-72.5313,2010
"5643",66,1.30999994277954,2010-10-06,15.3470010757446,40.6529,-73.1221,2010
"5644",108,1.51400005817413,2010-10-06,11.7200002670288,39.6067,-74.2089,2010
"5645",115,2.48499989509583,2010-10-06,12.576000213623,39.3669,-74.4357,2010
"5646",1194,0,2010-10-06,17.2030010223389,29.3622,-90.9324,2010
"5647",1836,0,2010-10-06,14.1140003204346,35.9803,-95.8082,2010
"5648",2064,0,2010-10-06,17.0080013275146,32.6914,-97.132,2010
"5649",2090,0,2010-10-06,16.2830009460449,31.5031,-97.2239,2010
"5650",2236,0,2010-10-06,15.8240003585815,32.1306,-97.8548,2010
"5651",2264,0,2010-10-06,17.5300006866455,30.9325,-97.9993,2010
"5652",2543,0,2010-10-06,17.2880001068115,30.8838,-99.5447,2010
"5653",2894,NA,2010-10-06,NA,29.03,-100.97,2010
"5654",3059,0,2010-10-06,19.4540004730225,31.8499,-102.3451,2010
"5655",3078,NA,2010-10-06,NA,28.9789,-102.6688,2010
"5656",48,3.54299998283386,2010-10-05,14.2070007324219,40.8837,-72.5313,2010
"5657",66,6.56799983978271,2010-10-05,13.7510004043579,40.6529,-73.1221,2010
"5658",108,33.1920013427734,2010-10-05,14.0590009689331,39.6067,-74.2089,2010
"5659",115,27.5839996337891,2010-10-05,13.9140005111694,39.3669,-74.4357,2010
"5660",903,0,2010-10-05,16.2119998931885,30.485,-87.935,2010
"5661",1194,0,2010-10-05,17.3810005187988,29.3622,-90.9324,2010
"5662",1706,0,2010-10-05,18.1620006561279,29.4833,-95.1036,2010
"5663",1836,0,2010-10-05,12.2120008468628,35.9803,-95.8082,2010
"5664",2064,0,2010-10-05,16.7049999237061,32.6914,-97.132,2010
"5665",2090,0,2010-10-05,15.496000289917,31.5031,-97.2239,2010
"5666",2236,0,2010-10-05,15.2670011520386,32.1306,-97.8548,2010
"5667",2264,0,2010-10-05,16.1740016937256,30.9325,-97.9993,2010
"5668",2543,0,2010-10-05,16.6290016174316,30.8838,-99.5447,2010
"5669",2709,0,2010-10-05,16.3620014190674,32.5053,-100.3054,2010
"5670",3059,0,2010-10-05,18.2550010681152,31.8499,-102.3451,2010
"5671",3078,NA,2010-10-05,NA,28.9789,-102.6688,2010
"5672",48,10.3839998245239,2010-10-04,13.0970010757446,40.8837,-72.5313,2010
"5673",66,9.05399990081787,2010-10-04,13.7880010604858,40.6529,-73.1221,2010
"5674",108,12.628999710083,2010-10-04,15.3750009536743,39.6067,-74.2089,2010
"5675",115,13.0740003585815,2010-10-04,15.6390008926392,39.3669,-74.4357,2010
"5676",903,0,2010-10-04,17.5580005645752,30.485,-87.935,2010
"5677",1194,0,2010-10-04,18.5160007476807,29.3622,-90.9324,2010
"5678",1706,0,2010-10-04,19.7880001068115,29.4833,-95.1036,2010
"5679",1836,0,2010-10-04,11.1900005340576,35.9803,-95.8082,2010
"5680",2064,0,2010-10-04,15.7210006713867,32.6914,-97.132,2010
"5681",2090,0,2010-10-04,15.4150009155273,31.5031,-97.2239,2010
"5682",2236,0,2010-10-04,14.7030010223389,32.1306,-97.8548,2010
"5683",2264,0,2010-10-04,16.5850009918213,30.9325,-97.9993,2010
"5684",2543,0,2010-10-04,15.7210006713867,30.8838,-99.5447,2010
"5685",2709,0,2010-10-04,14.5050010681152,32.5053,-100.3054,2010
"5686",2719,0,2010-10-04,14.0400009155273,31.8744,-100.344,2010
"5687",3057,8.21300029754639,2010-10-04,13.363000869751,33.1103,-102.3308,2010
"5688",3059,0,2010-10-04,16.6710014343262,31.8499,-102.3451,2010
"5689",3078,NA,2010-10-04,NA,28.9789,-102.6688,2010
"5690",50,0,2018-09-22,20.5960006713867,41.3,-72.6,2018
"5691",71,NA,2018-09-22,NA,40.6,-73.2,2018
"5692",215,3.46600008010864,2018-09-22,22.605001449585,38.9,-77,2018
"5693",577,0,2018-09-22,19.5410003662109,42.7,-83.1,2018
"5694",631,NA,2018-09-22,NA,44.2,-83.5,2018
"5695",783,1.49000000953674,2018-09-22,19.9720001220703,40.4,-86,2018
"5696",891,0,2018-09-22,14.4550008773804,43.3,-87.9,2018
"5697",963,0.77999997138977,2018-09-22,20.0690002441406,40,-88.3,2018
"5698",964,0,2018-09-22,11.9700002670288,43.4,-88.3,2018
"5699",1133,0,2018-09-22,18.9020004272461,39.8,-89.9,2018
"5700",1138,0,2018-09-22,18.3980007171631,39.9,-90,2018
"5701",1204,0,2018-09-22,14.7560005187988,41,-91.2,2018
"5702",1228,0,2018-09-22,12.5880002975464,42.1,-91.5,2018
"5703",1284,0,2018-09-22,14.9310007095337,39.4,-92.4,2018
"5704",1349,0,2018-09-22,18.7480010986328,38.6,-92.8,2018
"5705",1432,0,2018-09-22,16.5139999389648,38.7,-93.3,2018
"5706",1468,4.96199989318848,2018-09-22,18.9170017242432,37.3,-93.6,2018
"5707",1561,0,2018-09-22,9.36800003051758,43.4,-94.2,2018
"5708",1653,0,2018-09-22,13.1780004501343,40,-94.9,2018
"5709",1829,0,2018-09-22,13.331000328064,39.1,-95.8,2018
"5710",1896,7.95800018310547,2018-09-22,17.826000213623,36.7,-96.2,2018
"5711",2147,0,2018-09-22,13.8870010375977,38.2,-97.5,2018
"5712",2148,100.898002624512,2018-09-22,18.7350006103516,35.6,-97.5,2018
"5713",2149,73.4860000610352,2018-09-22,18.6780014038086,35.5,-97.5,2018
"5714",2206,80.0609970092773,2018-09-22,18.3600006103516,35.6,-97.7,2018
"5715",2227,86.4069976806641,2018-09-22,18.3280010223389,35.3,-97.8,2018
"5716",2250,2.65300011634827,2018-09-22,15.3830003738403,37.1,-97.9,2018
"5717",2251,8.74499988555908,2018-09-22,16.7680015563965,36.4,-97.9,2018
"5718",2307,10.5319995880127,2018-09-22,16.0500011444092,36.4,-98.2,2018
"5719",2321,61.6689987182617,2018-09-22,18.4300003051758,34.8,-98.3,2018
"5720",2513,14.0830001831055,2018-09-22,15.943000793457,35.6,-99.3,2018
"5721",2624,81.2289962768555,2018-09-22,18.6580009460449,32.9,-99.9,2018
"5722",2625,83.9940032958984,2018-09-22,18.3930015563965,33.2,-99.9,2018
"5723",2639,0,2018-09-22,14.8740005493164,37.8,-100,2018
"5724",2653,0,2018-09-22,14.7540006637573,37.8,-100.1,2018
"5725",2772,0.52999997138977,2018-09-22,15.1070003509521,37,-100.5,2018
"5726",2773,1.20000004768372,2018-09-22,15.117000579834,36.4,-100.5,2018
"5727",2841,0,2018-09-22,14.8760004043579,37.4,-100.7,2018
"5728",2950,0,2018-09-22,15.1790008544922,39.6,-101.3,2018
"5729",2951,0,2018-09-22,14.4750003814697,37.2,-101.3,2018
"5730",2952,0,2018-09-22,14.5260009765625,37.3,-101.3,2018
"5731",2959,0,2018-09-22,13.9970006942749,37.6,-101.4,2018
"5732",2977,0,2018-09-22,14.407000541687,37.6,-101.5,2018
"5733",2990,0.504999995231628,2018-09-22,15.6790008544922,34.2,-101.7,2018
"5734",3002,0,2018-09-22,14.4380006790161,37.8,-101.8,2018
"5735",3023,4.69500017166138,2018-09-22,18.3610000610352,32.7,-102,2018
"5736",3077,2.96799993515015,2018-09-22,17.363000869751,33,-102.6,2018
"5737",50,0.708999991416931,2018-09-21,19.9540004730225,41.3,-72.6,2018
"5738",71,NA,2018-09-21,NA,40.6,-73.2,2018
"5739",215,0,2018-09-21,24.4290008544922,38.9,-77,2018
"5740",481,NA,2018-09-21,NA,43.1,-82.2,2018
"5741",533,10.75,2018-09-21,19.851001739502,42.9,-82.7,2018
"5742",577,21.201000213623,2018-09-21,20.8420009613037,42.7,-83.1,2018
"5743",783,0,2018-09-21,26.8970012664795,40.4,-86,2018
"5744",891,6.55399990081787,2018-09-21,22.8440017700195,43.3,-87.9,2018
"5745",963,0.862999975681305,2018-09-21,28.6020011901855,40,-88.3,2018
"5746",964,8.42500019073486,2018-09-21,21.601001739502,43.4,-88.3,2018
"5747",1133,0.397000014781952,2018-09-21,28.3740005493164,39.8,-89.9,2018
"5748",1138,5.03499984741211,2018-09-21,28.3030014038086,39.9,-90,2018
"5749",1204,0.294999986886978,2018-09-21,26.5820007324219,41,-91.2,2018
"5750",1228,7.52899980545044,2018-09-21,24.9110012054443,42.1,-91.5,2018
"5751",1284,0.421000003814697,2018-09-21,26.5760021209717,39.4,-92.4,2018
"5752",1349,0,2018-09-21,27.6180019378662,38.6,-92.8,2018
"5753",1432,3.95099997520447,2018-09-21,26.6650009155273,38.7,-93.3,2018
"5754",1561,24.3840007781982,2018-09-21,21.0470008850098,43.4,-94.2,2018
"5755",1653,7.07800006866455,2018-09-21,25.0960006713867,40,-94.9,2018
"5756",1829,3.88800001144409,2018-09-21,25.3500003814697,39.1,-95.8,2018
"5757",1896,0,2018-09-21,27.6630020141602,36.7,-96.2,2018
"5758",2147,30.8150005340576,2018-09-21,25.6410007476807,38.2,-97.5,2018
"5759",2148,0,2018-09-21,27.4050006866455,35.6,-97.5,2018
"5760",2206,3.99799990653992,2018-09-21,26.9110012054443,35.6,-97.7,2018
"5761",2227,0,2018-09-21,26.5420017242432,35.3,-97.8,2018
"5762",2250,0.142000004649162,2018-09-21,26.4660015106201,37.1,-97.9,2018
"5763",2321,7.33699989318848,2018-09-21,26.7990016937256,34.8,-98.3,2018
"5764",2382,7.51399993896484,2018-09-21,25.2700004577637,38.4,-98.6,2018
"5765",2513,5.47599983215332,2018-09-21,26.5170021057129,35.6,-99.3,2018
"5766",2624,19.1229991912842,2018-09-21,26.9300022125244,32.9,-99.9,2018
"5767",2639,8.60900020599365,2018-09-21,24.8950004577637,37.8,-100,2018
"5768",2653,6.97700023651123,2018-09-21,24.7470016479492,37.8,-100.1,2018
"5769",2729,3.41799998283386,2018-09-21,24.6650009155273,37.6,-100.4,2018
"5770",2772,7.19000005722046,2018-09-21,25.7060012817383,37,-100.5,2018
"5771",2773,18.1499996185303,2018-09-21,26.1370010375977,36.4,-100.5,2018
"5772",2841,1.02499997615814,2018-09-21,24.1530017852783,37.4,-100.7,2018
"5773",2916,1.89999997615814,2018-09-21,23.8820018768311,37.3,-101,2018
"5774",2950,1.35800004005432,2018-09-21,17.0139999389648,39.6,-101.3,2018
"5775",2951,3.15000009536743,2018-09-21,23.3740005493164,37.2,-101.3,2018
"5776",2952,3.7260000705719,2018-09-21,23.1020011901855,37.3,-101.3,2018
"5777",2959,17.6000003814697,2018-09-21,22.0550003051758,37.6,-101.4,2018
"5778",2977,2.98900008201599,2018-09-21,22.4080009460449,37.6,-101.5,2018
"5779",2983,6.36700010299683,2018-09-21,23.6790008544922,37.1,-101.6,2018
"5780",2990,20.2040004730225,2018-09-21,24.1350002288818,34.2,-101.7,2018
"5781",3001,10.7370004653931,2018-09-21,23.5860004425049,37.1,-101.8,2018
"5782",3002,10.7180004119873,2018-09-21,21.6400012969971,37.8,-101.8,2018
"5783",3023,11.9689998626709,2018-09-21,24.4420013427734,32.7,-102,2018
"5784",3077,9.49100017547607,2018-09-21,22.9910011291504,33,-102.6,2018
"5785",51,0,2019-08-25,17.6113986968994,42.5,-72.6,2019
"5786",85,NA,2019-08-25,NA,45.3,-73.3,2019
"5787",221,0,2019-08-25,14.9530000686646,43.3,-77.3,2019
"5788",298,NA,2019-08-25,NA,43.2,-79.2,2019
"5789",299,NA,2019-08-25,NA,44.4,-79.2,2019
"5790",373,NA,2019-08-25,NA,44.7,-80.9,2019
"5791",379,NA,2019-08-25,NA,43.4,-81,2019
"5792",400,NA,2019-08-25,NA,45,-81.3,2019
"5793",447,NA,2019-08-25,NA,45.2,-81.7,2019
"5794",448,NA,2019-08-25,NA,43.7,-81.7,2019
"5795",449,NA,2019-08-25,NA,43.8,-81.7,2019
"5796",649,0,2019-08-25,18.3894996643066,41.6,-83.6,2019
"5797",650,0,2019-08-25,16.668399810791,45.9,-83.6,2019
"5798",711,0,2019-08-25,16.9058990478516,43,-84.2,2019
"5799",892,0,2019-08-25,19.4428997039795,43.1,-87.9,2019
"5800",893,0,2019-08-25,20.3003997802734,43,-87.9,2019
"5801",913,0,2019-08-25,17.0634002685547,44.4,-88,2019
"5802",1319,0,2019-08-25,17.5998992919922,45.9,-92.6,2019
"5803",1380,0,2019-08-25,19.8834991455078,44.8,-93,2019
"5804",1392,0,2019-08-25,19.5884990692139,44.9,-93.1,2019
"5805",1408,0,2019-08-25,19.3948993682861,44.7,-93.2,2019
"5806",1409,0,2019-08-25,18.8634986877441,44.4,-93.2,2019
"5807",1410,0,2019-08-25,20.013500213623,44.9,-93.2,2019
"5808",1411,0,2019-08-25,19.1549987792969,44.5,-93.2,2019
"5809",1434,0,2019-08-25,19.931999206543,45,-93.3,2019
"5810",1446,0,2019-08-25,19.5059986114502,44.7,-93.4,2019
"5811",1538,0,2019-08-25,19.4860000610352,44.2,-94,2019
"5812",1656,0,2019-08-25,18.7759990692139,44.8,-94.9,2019
"5813",1675,0,2019-08-25,18.9463996887207,45.6,-95,2019
"5814",1676,0,2019-08-25,19.2048988342285,45.4,-95,2019
"5815",1768,0,2019-08-25,18.9064998626709,43.1,-95.4,2019
"5816",1809,0,2019-08-25,19.2398986816406,46.3,-95.6,2019
"5817",1910,0,2019-08-25,20.0503997802734,45.8,-96.3,2019
"5818",1942,0,2019-08-25,19.1473999023438,44.1,-96.5,2019
"5819",2022,0,2019-08-25,21.3500003814697,47,-96.9,2019
"5820",2023,0,2019-08-25,21.2588996887207,46.8,-96.9,2019
"5821",2177,0,2019-08-25,20.1324996948242,45.8,-97.6,2019
"5822",2290,0,2019-08-25,21.4650001525879,45.2,-98.1,2019
"5823",51,0,2019-08-24,17.5004997253418,42.5,-72.6,2019
"5824",85,NA,2019-08-24,NA,45.3,-73.3,2019
"5825",221,0,2019-08-24,16.8610000610352,43.3,-77.3,2019
"5826",298,NA,2019-08-24,NA,43.2,-79.2,2019
"5827",299,NA,2019-08-24,NA,44.4,-79.2,2019
"5828",373,NA,2019-08-24,NA,44.7,-80.9,2019
"5829",379,NA,2019-08-24,NA,43.4,-81,2019
"5830",400,NA,2019-08-24,NA,45,-81.3,2019
"5831",447,NA,2019-08-24,NA,45.2,-81.7,2019
"5832",448,NA,2019-08-24,NA,43.7,-81.7,2019
"5833",449,NA,2019-08-24,NA,43.8,-81.7,2019
"5834",649,0,2019-08-24,19.0009002685547,41.6,-83.6,2019
"5835",650,0,2019-08-24,15.9909992218018,45.9,-83.6,2019
"5836",711,0,2019-08-24,16.2579002380371,43,-84.2,2019
"5837",854,0,2019-08-24,20.2033996582031,41.9,-87.6,2019
"5838",892,0,2019-08-24,17.8474998474121,43.1,-87.9,2019
"5839",893,0,2019-08-24,18.4413986206055,43,-87.9,2019
"5840",913,0,2019-08-24,15.5625,44.4,-88,2019
"5841",1319,0,2019-08-24,16.1208992004395,45.9,-92.6,2019
"5842",1380,0,2019-08-24,19.4484996795654,44.8,-93,2019
"5843",1391,0,2019-08-24,18.7848987579346,44.7,-93.1,2019
"5844",1392,0,2019-08-24,19.3683986663818,44.9,-93.1,2019
"5845",1408,0,2019-08-24,18.8854999542236,44.7,-93.2,2019
"5846",1409,0,2019-08-24,18.6163997650146,44.4,-93.2,2019
"5847",1410,0,2019-08-24,20.0450000762939,44.9,-93.2,2019
"5848",1411,0,2019-08-24,18.8055000305176,44.5,-93.2,2019
"5849",1434,0,2019-08-24,19.7159996032715,45,-93.3,2019
"5850",1446,0,2019-08-24,18.871898651123,44.7,-93.4,2019
"5851",1538,0,2019-08-24,18.7334995269775,44.2,-94,2019
"5852",1656,0,2019-08-24,17.8459987640381,44.8,-94.9,2019
"5853",1674,0,2019-08-24,17.1658992767334,45.8,-95,2019
"5854",1675,0,2019-08-24,17.4874000549316,45.6,-95,2019
"5855",1676,0,2019-08-24,17.9039001464844,45.4,-95,2019
"5856",1767,0,2019-08-24,18.0573997497559,46,-95.4,2019
"5857",1768,0,2019-08-24,19.0900001525879,43.1,-95.4,2019
"5858",1809,0,2019-08-24,17.8729000091553,46.3,-95.6,2019
"5859",1910,0,2019-08-24,18.3528995513916,45.8,-96.3,2019
"5860",1942,0,2019-08-24,18.6549987792969,44.1,-96.5,2019
"5861",2022,0,2019-08-24,19.1738986968994,47,-96.9,2019
"5862",2023,0,2019-08-24,19.1555004119873,46.8,-96.9,2019
"5863",2177,0.694000005722046,2019-08-24,18.7579002380371,45.8,-97.6,2019
"5864",2290,0,2019-08-24,20.4969997406006,45.2,-98.1,2019
"5865",51,0,2019-08-23,22.6665000915527,42.5,-72.6,2019
"5866",85,NA,2019-08-23,NA,45.3,-73.3,2019
"5867",221,0,2019-08-23,17.1078987121582,43.3,-77.3,2019
"5868",298,NA,2019-08-23,NA,43.2,-79.2,2019
"5869",299,NA,2019-08-23,NA,44.4,-79.2,2019
"5870",373,NA,2019-08-23,NA,44.7,-80.9,2019
"5871",400,NA,2019-08-23,NA,45,-81.3,2019
"5872",447,NA,2019-08-23,NA,45.2,-81.7,2019
"5873",448,NA,2019-08-23,NA,43.7,-81.7,2019
"5874",449,NA,2019-08-23,NA,43.8,-81.7,2019
"5875",649,0.416000008583069,2019-08-23,20.5103988647461,41.6,-83.6,2019
"5876",711,0,2019-08-23,17.1134986877441,43,-84.2,2019
"5877",854,0,2019-08-23,21.5690002441406,41.9,-87.6,2019
"5878",892,0,2019-08-23,19.7029991149902,43.1,-87.9,2019
"5879",893,0,2019-08-23,20.6688995361328,43,-87.9,2019
"5880",913,0,2019-08-23,15.409499168396,44.4,-88,2019
"5881",1319,0,2019-08-23,14.7524995803833,45.9,-92.6,2019
"5882",1380,0,2019-08-23,18.25,44.8,-93,2019
"5883",1391,0,2019-08-23,17.3055000305176,44.7,-93.1,2019
"5884",1392,0,2019-08-23,17.7038993835449,44.9,-93.1,2019
"5885",1408,0,2019-08-23,17.1494998931885,44.7,-93.2,2019
"5886",1409,0,2019-08-23,16.5380001068115,44.4,-93.2,2019
"5887",1410,0,2019-08-23,18.346399307251,44.9,-93.2,2019
"5888",1411,0,2019-08-23,16.7978992462158,44.5,-93.2,2019
"5889",1434,0,2019-08-23,17.8069000244141,45,-93.3,2019
"5890",1446,0,2019-08-23,17.2153987884521,44.7,-93.4,2019
"5891",1538,0,2019-08-23,16.8554000854492,44.2,-94,2019
"5892",1656,0,2019-08-23,16.7980003356934,44.8,-94.9,2019
"5893",1674,0,2019-08-23,15.7154998779297,45.8,-95,2019
"5894",1675,0,2019-08-23,16.0889987945557,45.6,-95,2019
"5895",1676,0,2019-08-23,16.4545001983643,45.4,-95,2019
"5896",1767,0,2019-08-23,16.7188987731934,46,-95.4,2019
"5897",1768,0,2019-08-23,17.8953990936279,43.1,-95.4,2019
"5898",1809,0,2019-08-23,16.5354995727539,46.3,-95.6,2019
"5899",1910,0,2019-08-23,17.1128997802734,45.8,-96.3,2019
"5900",2022,0,2019-08-23,16.9289989471436,47,-96.9,2019
"5901",2023,0,2019-08-23,17.0769996643066,46.8,-96.9,2019
"5902",2177,0,2019-08-23,17.1574001312256,45.8,-97.6,2019
"5903",2290,0,2019-08-23,19.390998840332,45.2,-98.1,2019
"5904",51,5.57499980926514,2019-08-22,21.4983997344971,42.5,-72.6,2019
"5905",221,0.884999990463257,2019-08-22,23.6528987884521,43.3,-77.3,2019
"5906",298,NA,2019-08-22,NA,43.2,-79.2,2019
"5907",299,NA,2019-08-22,NA,44.4,-79.2,2019
"5908",373,NA,2019-08-22,NA,44.7,-80.9,2019
"5909",400,NA,2019-08-22,NA,45,-81.3,2019
"5910",427,NA,2019-08-22,NA,45.2,-81.6,2019
"5911",447,NA,2019-08-22,NA,45.2,-81.7,2019
"5912",448,NA,2019-08-22,NA,43.7,-81.7,2019
"5913",449,NA,2019-08-22,NA,43.8,-81.7,2019
"5914",649,8.85799980163574,2019-08-22,24.9419994354248,41.6,-83.6,2019
"5915",711,0,2019-08-22,22.9288997650146,43,-84.2,2019
"5916",854,0,2019-08-22,24.9828987121582,41.9,-87.6,2019
"5917",892,0,2019-08-22,22.4238986968994,43.1,-87.9,2019
"5918",913,0,2019-08-22,18.4093990325928,44.4,-88,2019
"5919",1319,0,2019-08-22,16.7964992523193,45.9,-92.6,2019
"5920",1342,0,2019-08-22,17.4160003662109,45.2,-92.7,2019
"5921",1391,0,2019-08-22,18.3353996276855,44.7,-93.1,2019
"5922",1392,0,2019-08-22,19.0769996643066,44.9,-93.1,2019
"5923",1408,0,2019-08-22,18.2978992462158,44.7,-93.2,2019
"5924",1409,0,2019-08-22,17.1800003051758,44.4,-93.2,2019
"5925",1410,0,2019-08-22,19.6870002746582,44.9,-93.2,2019
"5926",1434,0,2019-08-22,19.334400177002,45,-93.3,2019
"5927",1446,0,2019-08-22,18.3144989013672,44.7,-93.4,2019
"5928",1538,0,2019-08-22,17.0764999389648,44.2,-94,2019
"5929",1656,0,2019-08-22,17.3953990936279,44.8,-94.9,2019
"5930",1674,0,2019-08-22,16.3295001983643,45.8,-95,2019
"5931",1675,0,2019-08-22,16.5439987182617,45.6,-95,2019
"5932",1676,0,2019-08-22,16.7728996276855,45.4,-95,2019
"5933",1702,0,2019-08-22,16.7848987579346,43.5,-95.1,2019
"5934",1767,0,2019-08-22,16.8473987579346,46,-95.4,2019
"5935",1809,0,2019-08-22,16.2630004882812,46.3,-95.6,2019
"5936",1910,0,2019-08-22,16.6700000762939,45.8,-96.3,2019
"5937",2022,0,2019-08-22,15.6394996643066,47,-96.9,2019
"5938",2023,0,2019-08-22,15.7578992843628,46.8,-96.9,2019
"5939",2177,0,2019-08-22,17.4790000915527,45.8,-97.6,2019
"5940",2290,0,2019-08-22,18.3174991607666,45.2,-98.1,2019
"5941",51,4.46999979019165,2019-08-21,23.0149002075195,42.5,-72.6,2019
"5942",221,6.66900014877319,2019-08-21,23.3138999938965,43.3,-77.3,2019
"5943",298,NA,2019-08-21,NA,43.2,-79.2,2019
"5944",400,NA,2019-08-21,NA,45,-81.3,2019
"5945",427,NA,2019-08-21,NA,45.2,-81.6,2019
"5946",447,NA,2019-08-21,NA,45.2,-81.7,2019
"5947",448,NA,2019-08-21,NA,43.7,-81.7,2019
"5948",854,9.29800033569336,2019-08-21,21.1299991607666,41.9,-87.6,2019
"5949",913,0,2019-08-21,21.3879985809326,44.4,-88,2019
"5950",1318,5.27699995040894,2019-08-21,19.7083988189697,45.2,-92.6,2019
"5951",1342,5.18200016021729,2019-08-21,19.6828994750977,45.2,-92.7,2019
"5952",1390,6.09100008010864,2019-08-21,21.0888996124268,44.5,-93.1,2019
"5953",1391,14.4700002670288,2019-08-21,21.2199993133545,44.7,-93.1,2019
"5954",1408,16.056999206543,2019-08-21,21.4098987579346,44.7,-93.2,2019
"5955",1409,8.50300025939941,2019-08-21,21.2999000549316,44.4,-93.2,2019
"5956",1410,18.9659996032715,2019-08-21,21.5928993225098,44.9,-93.2,2019
"5957",1434,17.1840000152588,2019-08-21,21.2279987335205,45,-93.3,2019
"5958",1538,9.32999992370605,2019-08-21,21.5699996948242,44.2,-94,2019
"5959",1656,7.70499992370605,2019-08-21,19.9738998413086,44.8,-94.9,2019
"5960",1674,7.10799980163574,2019-08-21,18.7115001678467,45.8,-95,2019
"5961",1675,6.18100023269653,2019-08-21,19.1849994659424,45.6,-95,2019
"5962",1702,0,2019-08-21,23.2565002441406,43.5,-95.1,2019
"5963",1767,3.27300000190735,2019-08-21,18.7644996643066,46,-95.4,2019
"5964",1910,0,2019-08-21,18.3488998413086,45.8,-96.3,2019
"5965",2022,0,2019-08-21,16.3918991088867,47,-96.9,2019
"5966",2023,0,2019-08-21,16.5634994506836,46.8,-96.9,2019
"5967",2177,0,2019-08-21,18.2344989776611,45.8,-97.6,2019
"5968",2290,0,2019-08-21,19.986499786377,45.2,-98.1,2019
"5969",51,0,2019-08-20,23.3838996887207,42.5,-72.6,2019
"5970",298,NA,2019-08-20,NA,43.2,-79.2,2019
"5971",427,NA,2019-08-20,NA,45.2,-81.6,2019
"5972",447,NA,2019-08-20,NA,45.2,-81.7,2019
"5973",854,0,2019-08-20,25.5059986114502,41.9,-87.6,2019
"5974",1318,0,2019-08-20,18.3123989105225,45.2,-92.6,2019
"5975",1342,0,2019-08-20,18.3488998413086,45.2,-92.7,2019
"5976",1390,0,2019-08-20,18.9193992614746,44.5,-93.1,2019
"5977",1391,0,2019-08-20,19.7915000915527,44.7,-93.1,2019
"5978",1408,0,2019-08-20,20.0970001220703,44.7,-93.2,2019
"5979",1409,0,2019-08-20,19.1040000915527,44.4,-93.2,2019
"5980",1434,0,2019-08-20,21.0544986724854,45,-93.3,2019
"5981",1538,1.82500004768372,2019-08-20,20.9364986419678,44.2,-94,2019
"5982",1674,0,2019-08-20,19.2799987792969,45.8,-95,2019
